campaign,campaign_status,category,content,Country,country_shortname,coupon_code,date,id,influencer_name,latest year,max_coupon_data_refresh_date,max_coupon_reporting_date,max_influencer_data_refresh_date,medium,medium_modified,medium_type,medium_type_modified,month,month of order date,previous year,project_management,quality,region,reporting_shared,Select Year,size,size_modified ,Top 20 Inlfuencer names,Top Influencers with zero costs,#Posts,#Voucher,AOV,campaign_transaction_revenue,ce_posts,CPI,CPM,CPO,CPR,CPU,CR,dq_indicator_yes_all,dq_indicator_yes_central_europe,dq_indicator_yes_north_europe,dq_indicator_yes_south_europe,Engagement,Engagement Rate,Follower,Low Engagement rate High Cost,ne_posts,Net Reach,New User,no_campaign_item_revenue,no_campaign_net_revenue,no_influencer_campaign_item_revenue,no_influencer_campaign_net_revenue,no_influencer_campaign_transaction_revenue,NR Target,NR UTM,NR Voucher,NR/1000 Views,Orders,se_posts,"Select Metric by CPM,CPR & CPI",Select Metric by NR_User_Net Reach,sessions,Total Costs,Total NR,User,User / View
l-de-n-ig-adriennekoleszar_20010,done,sports,,Germany,DE,,15/10/2020,DE202010_135,adriennekoleszar,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"38,83","399,7",0,"2,63","36,00","105,01","2,70","3,41","3,09%",1,0,0,0,359,"1,37%",637000,FALSE,0,26254,157,,,,,,"1.260,13 €","349,48 €",,13,9,0,"35,998,095,528",277,291,"945,09 €","349,48 €",277,"0,01"
adriennekoleszar_2008,done,sports,,Germany,DE,,12/8/2020,DE20208_70,adriennekoleszar,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/8/2020,1/8/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"34,05","450,6",0,"0,67","29,68","86,82","2,55","1,69","1,80%",1,0,0,0,1423,"4,42%",637000,FALSE,0,32175,312,,,,,,"1.273,33 €","374,52 €",,12,11,0,"29,681,429,681",566,610,"955,00 €","374,52 €",566,"0,02"
l-de-n-ig-adriennekoleszar_200102,done,sports,,Germany,DE,,24/10/2020,DE202010_194,adriennekoleszar,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"22,83","412,4",0,"1,98","32,93","63,01","2,76","3,40","5,10%",1,0,0,0,477,"1,66%",637000,FALSE,0,28704,152,,,,,,"1.260,13 €","342,39 €",,12,15,0,"32,925,515,608",278,294,"945,09 €","342,39 €",278,"0,01"
adriennekoleszar_20083,done,sports,,Germany,DE,,21/8/2020,DE20208_128,adriennekoleszar,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/8/2020,1/8/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"45,14","1004,04",0,"1,43","30,97","50,26","1,11","2,27","4,21%",1,0,0,0,670,"2,17%",637000,FALSE,0,30839,223,,,,,,"1.273,33 €","857,61 €",,28,19,0,"30,967,281,689",421,451,"955,00 €","857,61 €",421,"0,01"
benjaminryanmelzer_20083,done,sports,,Germany,DE,,23/8/2020,DE20208_137,benjaminryanmelzer,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/8/2020,1/8/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"27,29","733,96",0,"0,52","54,23","10,25","0,38","0,82","6,78%",1,0,0,0,391,"10,34%",131000,FALSE,0,3780,107,,,,,,"273,33 €","545,77 €",,144,20,0,"54,232,804,233",249,295,"205,00 €","545,77 €",249,"0,07"
l-de-n-ig-dianazurloewen_2009,done,sports,,Germany,DE,,14/9/2020,DE20209_86,dianazurloewen,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/9/2020,1/9/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"35,30","983,62",0,"0,68","27,13","88,04","2,49","1,21","1,27%",1,0,0,0,2985,"4,00%",809000,FALSE,0,74648,1272,,,,,,"2.700,00 €","811,97 €",,11,23,0,"27,127,317,544",1674,1805,"2.025,00 €","811,97 €",1674,"0,02"
l-de-n-ig-bettytaube_20010,done,sports,,Germany,DE,,17/10/2020,DE202010_146,bettytaube,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"35,77","1205,06",0,"0,86","29,87","156,30","4,37","1,19","0,74%",1,0,0,0,5083,"3,47%",1000000,FALSE,0,146535,3128,,,,,,"5.835,20 €","1.001,45 €",,7,28,0,"29,865,902,344",3674,3808,"4.376,40 €","1.001,45 €",3674,"0,03"
l-de-n-ig-adriennekoleszar_2009,done,sports,,Germany,DE,,10/9/2020,DE20209_57,adriennekoleszar,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/9/2020,1/9/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"40,59","1486,89",0,"1,17","33,50","31,83","0,78","1,75","5,05%",1,0,0,0,819,"2,87%",637000,FALSE,0,28509,313,,,,,,"1.273,33 €","1.217,78 €",,43,30,0,"33,498,193,553",546,594,"955,00 €","1.217,78 €",546,"0,02"
ferntastisch_2008,done,travel,,Germany,DE,,26/8/2020,DE20208_158,ferntastisch,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/8/2020,1/8/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"25,14","34,9",0,"0,45","16,70","225,00","8,95","11,25","2,94%",1,0,0,0,503,"3,73%",108000,FALSE,0,13474,14,,,,,,"300,00 €","25,14 €",,2,1,0,"16,698,827,371",20,34,"225,00 €","25,14 €",20,"0,00"
l-de-n-ig-matiamubysofia_20010,done,yoga,,Germany,DE,,14/10/2020,DE202010_131,matiamubysofia,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Jessi,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"32,70","162,45",0,"3,31","52,83","390,75","11,95","6,49","1,51%",1,0,0,0,472,"1,60%",546000,FALSE,0,29586,198,,,,,,"2.084,00 €","130,78 €",,4,4,0,"52,829,040,763",241,265,"1.563,00 €","130,78 €",241,"0,01"
l-de-n-ig-doktorfroid_2009,done,gaming,,Germany,DE,,28/9/2020,DE20209_220,doktorfroid,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,twitch,twitch,tw_video,tw_video,1/9/2020,1/9/2020 0:00,1/1/2020 0:00,Luca,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"40,42","3717,82",0,"0,05","21,93","3,21","0,08","0,38","6,18%",1,0,0,0,5076,"44,53%",154892,FALSE,0,11400,429,,,,,,"200,00 €","3.152,78 €",,277,78,0,"21,929,824,561",660,1262,"250,00 €","3.152,78 €",660,"0,06"
l-de-n-ig-doktorfroid_2009,done,gaming,,Germany,DE,,4/10/2020,DE202010_32,doktorfroid,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,twitch,twitch,tw_video,tw_video,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Luca,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"40,42","3717,82",0,"0,08","27,22","3,34","0,08","0,39","6,18%",1,0,0,0,3073,"32,11%",154892,FALSE,0,9571,429,,,,,,"208,40 €","3.152,78 €",,329,78,0,"27,217,636,611",660,1262,"260,50 €","3.152,78 €",660,"0,07"
l-de-n-ig-doktorfroid_2009,done,gaming,,Germany,DE,,19/10/2020,DE202010_157,doktorfroid,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,twitch,twitch,tw_video,tw_video,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Luca,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"40,42","3717,82",0,"0,03","25,72","3,67","0,09","0,43","6,18%",1,0,0,0,8440,"75,76%",154892,FALSE,0,11141,429,,,,,,"229,24 €","3.152,78 €",,283,78,0,"25,720,312,360",660,1262,"286,55 €","3.152,78 €",660,"0,06"
l-de-n-ig-doktorfroid_2009,done,gaming,,Germany,DE,,25/10/2020,DE202010_201,doktorfroid,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,twitch,twitch,tw_video,tw_video,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Luca,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"40,42","3717,82",0,"0,22","23,23","3,67","0,09","0,43","6,18%",1,0,0,0,1313,"10,64%",154892,FALSE,0,12335,429,,,,,,"229,24 €","3.152,78 €",,256,78,0,"23,230,644,507",660,1262,"286,55 €","3.152,78 €",660,"0,05"
l-de-n-ig-doktorfroid_2009,done,gaming,,Germany,DE,,9/10/2020,DE202010_84,doktorfroid,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,twitch,twitch,tw_video,tw_video,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Luca,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"40,42","3717,82",0,"0,16","26,84","5,68","0,14","0,67","6,18%",1,0,0,0,2800,"16,97%",154892,FALSE,0,16501,429,,,,,,"354,28 €","3.152,78 €",,191,78,0,"26,837,767,408",660,1262,"442,85 €","3.152,78 €",660,"0,04"
l-de-n-ig-doktorfroid_2009,done,gaming,,Germany,DE,,14/10/2020,DE202010_130,doktorfroid,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,twitch,twitch,tw_video,tw_video,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Luca,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"40,42","3717,82",0,"0,09","21,21","5,68","0,14","0,67","6,18%",1,0,0,0,4781,"22,90%",154892,FALSE,0,20880,429,,,,,,"354,28 €","3.152,78 €",,151,78,0,"21,209,291,188",660,1262,"442,85 €","3.152,78 €",660,"0,03"
l-de-n-ig-doktorfroid_2009,done,gaming,,Germany,DE,,23/10/2020,DE202010_187,doktorfroid,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,twitch,twitch,tw_video,tw_video,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Luca,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"40,42","3717,82",0,"0,39","19,45","7,12","0,18","0,84","6,18%",1,0,0,0,1408,"4,93%",154892,FALSE,0,28560,429,,,,,,"444,31 €","3.152,78 €",,110,78,0,"19,446,288,515",660,1262,"555,39 €","3.152,78 €",660,"0,02"
l-de-n-ig-doktorfroid_2009,done,gaming,,Germany,DE,,21/10/2020,DE202010_175,doktorfroid,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,twitch,twitch,tw_video,tw_video,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Luca,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"40,42","3717,82",0,"0,14","21,49","9,02","0,22","1,07","6,18%",1,0,0,0,5179,"15,83%",154892,FALSE,0,32724,429,,,,,,"562,68 €","3.152,78 €",,96,78,0,"21,493,399,340",660,1262,"703,35 €","3.152,78 €",660,"0,02"
janasdiary_2007,done,family,,Germany,DE,,6/7/2020,DE20207_42,janasdiary,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/7/2020,1/7/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,y,All,Makro,Makro,,FALSE,1,,"26,71","1079,8",0,"1,61","23,92","93,33","3,49","2,55","2,62%",1,0,0,0,1743,"1,49%",237000,FALSE,0,117040,824,,,,,,"3.733,33 €","801,27 €",,7,30,0,"23,923,444,976",1099,1146,"2.800,00 €","801,27 €",1099,"0,01"
janasdiary_2005,done,family,,Germany,DE,,18/5/2020,DE20205_122,janasdiary,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/5/2020,1/5/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,y,All,Makro,Makro,,FALSE,1,,"26,88","1910,71",0,"0,66","28,09","61,54","2,29","1,07","1,66%",1,0,0,0,4879,"4,28%",237000,FALSE,0,113929,2620,,,,,,"4.266,67 €","1.397,90 €",,12,52,0,"28,087,668,636",2991,3139,"3.200,00 €","1.397,90 €",2991,"0,03"
lejannik_2007,done,lifestyle,,Germany,DE,,10/7/2020,DE20207_98,lejannik,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/7/2020,1/7/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,y,All,Makro,Makro,,FALSE,1,,"13,32","99,01",0,"1,06","18,30","191,00","14,34","3,59","1,77%",1,0,0,0,901,"1,73%",176000,FALSE,0,52195,139,,,,,,,"66,60 €",,1,5,0,"18,296,771,721",266,282,"955,00 €","66,60 €",266,"0,01"
lejannik_2006,done,lifestyle,,Germany,DE,,7/6/2020,DE20206_38,lejannik,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/6/2020,1/6/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,y,All,Makro,Makro,,FALSE,1,,"27,42","703,61",0,"0,46","17,47","50,00","1,82","1,06","2,03%",1,0,0,0,2062,"3,79%",176000,FALSE,0,54374,643,,,,,,,"520,92 €",,10,19,0,"17,471,585,684",896,936,"950,00 €","520,92 €",896,"0,02"
lejannik_20052,done,lifestyle,,Germany,DE,,18/5/2020,DE20205_119,lejannik,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/5/2020,1/5/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,y,All,Makro,Makro,,FALSE,1,,"25,41","872,44",0,"0,15","18,85","37,00","1,46","0,40","1,04%",1,0,0,0,6217,"12,67%",176000,FALSE,0,49070,1743,,,,,,,"635,19 €",,13,25,0,"18,850,621,561",2307,2404,"925,00 €","635,19 €",2307,"0,05"
lejannik_2004,done,lifestyle,,Germany,DE,,19/4/2020,DE20204_64,lejannik,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/4/2020,1/4/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,y,All,Makro,Makro,,FALSE,1,,"28,69","1340,33",0,"0,22","18,65","22,86","0,80","0,36","1,50%",1,0,0,0,3570,"8,32%",176000,FALSE,0,42901,1937,,,,,,,"1.004,29 €",,23,35,0,"18,647,583,972",2220,2334,"800,00 €","1.004,29 €",2220,"0,05"
l-de-n-ig-giuliagroth_20010,done,entertainment,,Germany,DE,,7/10/2020,DE202010_57,giuliagroth,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"36,75","41,9",0,"1,42","21,38","182,35","4,96","2,12","1,08%",1,0,0,0,128,"1,50%",103000,FALSE,0,8529,63,,,,,,"243,13 €","36,75 €",,4,1,0,"21,379,997,655",86,93,"182,35 €","36,75 €",86,"0,01"
dillanxwhite_2008,done,entertainment,,Germany,DE,,13/8/2020,DE20208_74,dillanxwhite,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/8/2020,1/8/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"24,09","64,75",0,"1,60","59,63","225,00","9,34","5,17","1,94%",1,0,0,0,282,"3,74%",246000,FALSE,0,7547,68,,,,,,"600,00 €","48,17 €",,6,2,0,"59,626,341,593",87,103,"450,00 €","48,17 €",87,"0,01"
l-de-n-ig-theocarow_20010,done,entertainment,,Germany,DE,,7/10/2020,DE202010_60,theocarow,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"38,76","87,51",0,"0,31","30,06","416,50","10,75","8,17","1,82%",1,0,0,0,2676,"9,66%",181000,FALSE,0,27709,72,,,,,,"1.110,67 €","77,51 €",,3,2,0,"30,062,434,588",102,110,"833,00 €","77,51 €",102,"0,00"
l-de-n-ig-dillanxwhite_2009,done,entertainment,,Germany,DE,,16/9/2020,DE20209_98,dillanxwhite,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/9/2020,1/9/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"24,90","93,5",0,"1,57","64,61","150,00","6,02","3,19","2,03%",1,0,0,0,287,"4,12%",246000,FALSE,0,6965,110,,,,,,"600,00 €","74,70 €",,11,3,0,"64,608,758,076",141,148,"450,00 €","74,70 €",141,"0,02"
l-de-n-ig-derceddo_20010,done,entertainment,,Germany,DE,,2/10/2020,DE202010_9,derceddo,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"37,35","183,6",0,"0,00","0,00","0,00","0,00","0,00","1,06%",1,0,0,0,797,"3,76%",131000,FALSE,0,21170,261,,,,,,"0,00 €","149,38 €",,7,4,0,0,361,377,"0,00 €","149,38 €",361,"0,02"
l-de-n-ig-giuliagroth_2009,done,entertainment,,Germany,DE,,19/9/2020,DE20209_124,giuliagroth,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/9/2020,1/9/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"28,77","181,3",0,"0,41","26,33","37,50","1,30","0,43","1,09%",1,0,0,0,456,"6,40%",103000,FALSE,0,7120,351,,,,,,"250,00 €","143,84 €",,20,5,0,"26,334,269,663",437,457,"187,50 €","143,84 €",437,"0,06"
l-de-n-ig-derceddo_2009,done,entertainment,,Germany,DE,,18/9/2020,DE20209_117,derceddo,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/9/2020,1/9/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"31,96","200,25",0,"0,37","29,88","164,00","5,13","0,76","0,45%",1,0,0,0,2237,"8,15%",131000,FALSE,0,27440,824,,,,,,"1.093,33 €","159,78 €",,6,5,0,"29,883,381,924",1077,1110,"820,00 €","159,78 €",1077,"0,04"
l-de-n-ig-derceddo_200102,done,entertainment,,Germany,DE,,16/10/2020,DE202010_142,derceddo,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"44,75","370,56",0,"0,59","15,73","61,03","1,36","0,94","1,46%",1,0,0,0,726,"2,67%",131000,FALSE,0,27162,344,,,,,,"569,63 €","313,27 €",,12,7,0,"15,728,591,414",455,479,"427,22 €","313,27 €",455,"0,02"
l-de-n-ig-emirbyr_20103,done,entertainment,,Germany,DE,,24/10/2020,DE202010_195,emirbyr,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"38,43","310,05",0,"0,19","20,26","193,51","5,04","0,62","0,31%",1,0,0,0,7028,"10,51%",219000,FALSE,0,66867,1840,,,,,,"1.806,13 €","268,99 €",,4,7,0,"20,258,124,336",2188,2256,"1.354,60 €","268,99 €",2188,"0,03"
l-de-n-ig-emirbyr_20010,done,entertainment,,Germany,DE,,2/10/2020,DE202010_12,emirbyr,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"36,53","1623,5",0,"0,35","26,65","33,79","0,93","0,15","0,41%",1,0,0,0,3524,"7,51%",219000,FALSE,0,46921,7176,,,,,,"1.667,20 €","1.351,50 €",,29,37,0,"26,649,048,401",8574,8941,"1.250,40 €","1.351,50 €",8574,"0,18"
l-de-n-ig-sarahplusdrei_2009,done,family,,Germany,DE,,29/9/2020,DE20209_235,sarahplusdrei,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/9/2020,1/9/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"38,97","457,43",0,"1,53","31,63","45,00","1,15","1,53","3,12%",1,0,0,0,295,"2,07%",123000,FALSE,0,14226,189,,,,,,"600,00 €","389,66 €",,27,10,0,"31,632,222,691",295,321,"450,00 €","389,66 €",295,"0,02"
l-de-n-ig-konfettiimherz_20010,done,family,,Germany,DE,,12/10/2020,DE202010_79,konfettiimherz,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"31,65","705,55",0,"1,39","46,09","87,75","2,77","2,00","2,19%",1,0,0,0,1200,"3,32%",135000,FALSE,0,36176,379,,,,,,"2.222,93 €","601,37 €",,17,19,0,"46,085,802,742",832,867,"1.667,20 €","601,37 €",832,"0,02"
l-de-n-ig-sarakulka_2009,done,family,,Germany,DE,,16/9/2020,DE20209_100,sarakulka_,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/9/2020,1/9/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"40,53","976,79",0,"0,75","21,26","61,25","1,51","0,98","1,52%",1,0,0,0,1639,"2,84%",170000,FALSE,0,57625,886,,,,,,"1.633,33 €","810,56 €",,14,20,0,"21,258,134,490",1252,1317,"1.225,00 €","810,56 €",1252,"0,02"
l-de-n-ig-mathellaslife_200102,done,family,,Germany,DE,,22/10/2020,DE202010_182,mathellaslife,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"36,59","1008,72",0,"1,07","19,20","78,15","2,14","1,70","2,10%",1,0,0,0,1749,"1,79%",131000,FALSE,0,97679,612,,,,,,"2.500,80 €","878,14 €",,9,24,0,"19,201,670,779",1104,1141,"1.875,60 €","878,14 €",1104,"0,01"
l-de-n-ig-lisarrey_20092,done,family,,Germany,DE,,23/9/2020,DE20209_166,lisarrey,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/9/2020,1/9/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"43,28","1288,43",0,"0,66","22,17","65,00","1,50","0,92","1,36%",1,0,0,0,2477,"3,38%",137000,FALSE,0,73299,1205,,,,,,"2.166,67 €","1.082,05 €",,15,25,0,"22,169,470,252",1764,1842,"1.625,00 €","1.082,05 €",1764,"0,02"
l-de-n-ig-lisareyes_20010,done,family,,Germany,DE,,1/10/2020,DE202010_6,lisarrey,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/10/2020,1/10/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"41,39","1488,7",0,"0,00","0,00","0,00","0,00","0,00","3,10%",1,0,0,0,1608,"1,87%",137000,FALSE,0,85811,549,,,,,,"0,00 €","1.241,78 €",,14,30,0,0,925,969,"0,00 €","1.241,78 €",925,"0,01"
l-de-n-ig-lisarrey_2009,done,family,,Germany,DE,,7/9/2020,DE20209_37,lisarrey,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/9/2020,1/9/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"38,70","1687,3",0,"0,78","24,52","45,14","1,17","1,13","2,38%",1,0,0,0,2079,"3,14%",137000,FALSE,0,66282,867,,,,,,"2.166,67 €","1.393,37 €",,21,36,0,"24,516,459,974",1436,1515,"1.625,00 €","1.393,37 €",1436,"0,02"
l-de-n-ig-mathellaslife_2009,done,family,,Germany,DE,,30/9/2020,DE20209_249,mathellaslife,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/9/2020,1/9/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"40,46","2533,8",0,"0,71","18,80","34,62","0,86","1,22","3,39%",1,0,0,0,2536,"2,65%",131000,FALSE,0,95722,849,,,,,,"2.400,00 €","2.104,10 €",,22,52,0,"18,804,454,566",1476,1536,"1.800,00 €","2.104,10 €",1476,"0,02"
l-de-n-ig-konfettiimherz_20092,done,family,,Germany,DE,,24/9/2020,DE20209_174,konfettiimherz,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/9/2020,1/9/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"38,56","2528,21",0,"0,73","41,80","29,09","0,75","0,96","3,23%",1,0,0,0,2190,"5,72%",135000,FALSE,0,38281,929,,,,,,"2.133,33 €","2.120,89 €",,55,55,0,"41,796,191,322",1667,1705,"1.600,00 €","2.120,89 €",1667,"0,04"
l-de-n-ig-katharinaaa_2009,done,family,,Germany,DE,,8/9/2020,DE20209_42,katharina_aaa,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/9/2020,1/9/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,y,All,Makro,Makro,,FALSE,1,,"33,35","3757,32",0,"1,10","30,94","21,84","0,65","1,23","4,10%",1,0,0,0,1728,"2,81%",148000,FALSE,0,61417,614,,,,,,"2.533,33 €","2.901,06 €",,47,87,0,"30,936,060,049",1551,2124,"1.900,00 €","2.901,06 €",1551,"0,03"
